dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.011579	0.070679	0.054739	0.094092	0.21899	0.12421	0.16594	0.20162	0.19735	0.099788	0.061305	0.032339	0.0089582	0.012784	0.0061791	0.013377	0.0080824	0.21899	0.18795	0.10838	-0.07957	0.04014	0.22517	0.32279	0.45686	0.6188	0.71979	0.15625	0.22088	0.42669	0.70381	0.72282	0.04005	0.036677	0.050481	0.13538	0.067401	0.088913	0.10745	0.10641	0.054751	0.032525	0.017174	0.0050883	0.0061171	0.0016234	0.0055415	0.0015118	0.25741	0.31446	0.27826	0.28796	0.066673	-0.05531	0.127	-0.0068125	0.11346	0.12855	0.13529	0.12098	0.10073	0.14092	0.13965	0.039651	-0.12528	-0.0011437	-0.138	-0.12631	0.20491	0.074884	0.1706	0.1484	0.0046251	-0.039199	-0.012369	-0.020622	1.8246	825.5
0.0090746	0.078997	0.052011	0.10018	0.25967	0.091351	0.085602	0.035911	0.011871	0.01628	0.0071424	0.035636	0.0068291	0.01582	0.010832	0.016644	0.0052511	0.25967	0.089423	0.053697	-0.035725	0.025937	0.11689	0.19917	0.33198	0.50724	0.5346	0.29688	0.14825	0.44469	0.50893	0.56442	0.029931	0.0287	0.035699	0.14167	0.062881	0.052252	0.025321	0.0079327	0.0094563	0.0042399	0.010588	0.0011611	0.0016209	0.0054644	0.0089505	0.0033583	0.27725	0.31347	0.28804	0.294	-0.046428	0.028681	-0.044394	0.10714	-0.068169	0.0023764	-0.078413	-0.05394	0.043193	0.024314	0.11214	-0.13866	-0.13408	0.13944	0.12417	-0.029254	0.24819	0.17393	0.20057	0.2068	0.0088794	-0.02988	-0.016446	-0.014347	1.559	880
0.0058472	0.03771	0.052839	0.060612	0.13922	0.078714	0.10873	0.040627	0.021314	0.014423	0.023227	0.014961	0.019647	0.02263	0.014505	0.014197	0.015451	0.13922	0.060818	0.030607	-0.030211	0.020153	0.083602	0.15737	0.28751	0.46317	0.43252	0.53125	0.10791	0.29782	0.32745	0.34602	0.021697	0.017368	0.027532	0.078633	0.042283	0.057794	0.021748	0.007043	0.0039953	0.0092382	0.0092858	0.010179	0.016123	0.0022649	0.0052794	0.0030348	0.25277	0.2533	0.25128	0.25264	-0.093035	-0.12575	-0.13816	0.06993	0.1255	0.1385	0.12976	-0.088123	-0.03048	0.034207	-0.057411	-0.090155	-0.14137	-0.10562	0.053303	0.091036	0.38273	0.28664	0.37025	0.34563	0.092687	0.036959	0.08432	0.069894	1.3405	935
0.015096	0.073969	0.20467	0.15044	0.24949	0.13986	0.1769	0.16641	0.23918	0.14449	0.12507	0.061759	0.0065967	0.015425	0.011713	0.016317	0.011593	0.24949	0.23267	0.12647	-0.1062	0.051511	0.2652	0.34438	0.44309	0.55375	0.63687	0.125	0.2157	0.8165	0.79068	0.82422	0.027663	0.12269	0.1065	0.13255	0.074182	0.093824	0.091821	0.12736	0.078974	0.067484	0.03276	0.0022934	0.0084751	0.0066446	0.00912	0.0067345	0.24551	0.31751	0.29107	0.29155	-0.14141	-0.11557	-0.12756	0.13913	0.14127	0.14133	0.070032	0.13631	0.1051	0.12008	0.14113	-0.12957	0.099172	0.065546	0.080644	-0.070818	0.1919	0.071147	0.20428	0.15718	0.005237	-0.039988	-0.0066916	-0.01898	1.799	825
0.025186	0.024891	0.21159	0.23419	0.28143	0.28937	0.30423	0.38113	0.40814	0.38249	0.29588	0.26739	0.15434	0.014139	0.02092	0.027543	0.0079669	0.40814	0.45934	0.25335	-0.20599	0.10216	0.45666	0.4517	0.44525	0.43517	0.40161	0.0625	0.28239	1.415	1.5121	1.5337	0.0037439	0.11249	0.12513	0.15242	0.16528	0.16465	0.20978	0.22641	0.20626	0.15697	0.14279	0.084218	0.001618	0.011111	0.014611	0.0034969	0.20269	0.36066	0.24122	0.29748	0.036417	0.13826	0.13199	0.11567	0.058881	0.11654	0.097225	0.088688	0.12081	0.14098	0.13276	0.10696	-0.12531	0.13956	0.1411	-0.12772	-0.0005251	-0.089007	-0.03428	0.043558	-0.039922	-0.05173	-0.048598	-0.03923	2.0527	990
0.01507	0.050198	0.1083	0.057355	0.15641	0.16173	0.15785	0.34967	0.45376	0.17233	0.077103	0.019572	0.020681	0.023254	0.035503	0.016687	0.015171	0.45376	0.24326	0.12667	-0.11659	0.046048	0.28355	0.38495	0.51705	0.67052	0.77957	0.42188	0.15915	0.62668	0.49252	0.52632	0.037254	0.053797	0.033771	0.083508	0.087297	0.085844	0.18842	0.24684	0.094091	0.041234	0.0067319	0.011919	0.0041937	0.018189	0.012331	0.016781	0.20119	0.29924	0.19363	0.2428	-0.096757	-0.13767	-0.069159	0.13302	0.11965	0.11084	0.12175	0.11054	0.10628	0.13092	0.026308	-0.076539	-0.14142	-0.13823	-0.13836	-0.1379	0.16263	0.13252	0.10841	0.18887	-0.024755	-0.022107	-0.043394	0.00487	1.7669	990
0.0060132	0.056089	0.075178	0.060364	0.075105	0.065586	0.057631	0.10178	0.10932	0.051775	0.018706	0.0096697	0.015058	0.015257	0.012718	0.015903	0.010842	0.10932	0.063099	0.029833	-0.033266	0.0217	0.085466	0.15626	0.27797	0.44158	0.42898	0.45312	0.14645	0.37884	0.4278	0.32397	0.048763	0.039922	0.015799	0.039925	0.036969	0.031961	0.054428	0.057997	0.02181	0.008035	0.0052749	0.0051512	0.0075533	0.0070145	0.0040999	0.00080238	0.26842	0.2418	0.27183	0.26115	-0.14133	-0.13995	0.13944	0.13841	0.071969	0.088951	0.13097	0.14101	0.12741	-0.057332	0.026094	-0.046789	0.071789	0.073878	0.076367	0.056243	0.31695	0.23404	0.32139	0.29568	0.043081	0.011602	0.040647	0.034207	1.5557	758.5
0.014881	0.080492	0.064265	0.052597	0.14735	0.17489	0.23594	0.24057	0.27103	0.26231	0.25921	0.091855	0.057972	0.034674	0.014253	0.011601	0.01171	0.27103	0.25574	0.1398	-0.11594	0.052851	0.29001	0.37277	0.47491	0.58841	0.67421	0.32812	0.35678	1.0008	0.53207	0.49438	0.036585	0.016439	0.028187	0.086371	0.098095	0.12617	0.1319	0.15925	0.13982	0.13769	0.050891	0.040521	0.0083996	0.0047428	0.0049712	0.0034457	0.23376	0.30834	0.22972	0.26639	-0.14051	0.082624	0.12834	0.03507	0.077028	0.13105	0.10153	0.032988	0.13499	0.13936	0.090022	0.034155	-0.10624	-0.044852	-0.016353	-0.12015	0.11497	-0.085233	-0.0049102	0.017586	0.012351	-0.046371	-0.020694	-0.03237	1.8974	550
0.021694	0.10176	0.14527	0.15682	0.19226	0.1644	0.23882	0.28249	0.32104	0.34971	0.34386	0.19904	0.21911	0.022547	0.03108	0.022144	0.038275	0.34971	0.36388	0.17326	-0.19062	0.08928	0.37162	0.38784	0.40305	0.41428	0.40562	0.17188	0.33986	1.4591	0.89709	1.227	0.069475	0.081244	0.085208	0.10198	0.087185	0.12691	0.14993	0.17192	0.18603	0.18239	0.11313	0.091186	0.0041055	0.011487	0.0059721	0.013168	0.25979	0.36388	0.27187	0.31383	-0.12257	0.080073	0.11189	0.14124	0.1414	0.1388	0.1404	0.12931	0.13756	0.14118	0.063641	-0.13489	0.12152	-0.054354	0.13562	-0.044969	-0.020362	-0.12871	-0.054515	-0.032518	-0.028014	-0.043961	-0.04475	-0.042519	1.9704	784
0.0080626	0.072801	0.064162	0.090707	0.039168	0.10656	0.19779	0.19734	0.13533	0.032282	0.042486	0.038676	0.0068558	0.011744	0.015237	0.0084606	0.01326	0.19779	0.11662	0.06233	-0.054294	0.027938	0.1502	0.24852	0.40301	0.60467	0.65499	0.29688	0.14433	0.52003	0.65205	0.66312	0.004115	0.022674	0.013109	0.02227	0.057509	0.10747	0.10583	0.074107	0.017739	0.02265	0.014414	0.0033529	0.0039249	0.0055053	0.0040238	0.00884	0.23041	0.25182	0.23701	0.24136	-0.023029	0.11163	-0.091871	0.063304	0.11981	0.11188	0.12744	0.10298	0.099078	0.1348	-0.14116	-0.047103	0.13078	-0.13705	-0.027392	-0.05274	0.37588	0.21892	0.34407	0.30548	0.10545	0.016957	0.08612	0.060594	1.6849	1815.5
0.012962	0.10628	0.094722	0.14772	0.097951	0.15762	0.22874	0.29113	0.26558	0.14511	0.062943	0.038389	0.0046618	0.015834	0.020244	0.017387	0.011546	0.29113	0.19106	0.10012	-0.090939	0.044986	0.22374	0.30658	0.41547	0.54288	0.63186	0.42188	0.24161	0.83619	0.74264	0.89446	0.036156	0.025021	0.052612	0.052279	0.083669	0.12268	0.15845	0.14238	0.07959	0.033401	0.020377	0.001548	0.0046369	0.0075219	0.0052179	0.005449	0.29827	0.31172	0.2804	0.29993	-0.024159	-0.078429	0.053544	0.1334	0.14024	0.12737	0.10994	0.12793	0.10112	0.14064	0.14028	0.13154	0.12235	-0.076981	-0.12307	-0.1234	0.2448	0.080645	0.21831	0.17596	0.0060889	-0.043581	0.0017588	-0.018835	1.7859	577.5
0.013711	0.046444	0.34554	0.39337	0.23364	0.092757	0.055117	0.034194	0.022671	0.037585	0.023412	0.036982	0.03604	0.038055	0.037546	0.021974	0.02546	0.39337	0.17624	0.104	-0.072244	0.03701	0.21459	0.31769	0.46368	0.6437	0.74374	0.40625	0.076234	0.25609	0.22279	0.25715	0.016314	0.19058	0.2276	0.13276	0.050369	0.029785	0.012721	0.0075472	0.019992	0.0080476	0.012043	0.0044191	0.027295	0.0048837	0.0065036	0.0096203	0.14306	0.29315	0.19195	0.22244	-0.09223	0.094954	0.04674	0.063897	0.11259	0.11832	0.075366	-0.10052	0.13766	-0.074478	-0.12502	-0.13603	-0.085036	0.013194	0.080564	-0.13556	0.33871	0.36663	0.35142	0.44848	0.04695	0.062311	0.053041	0.14866	1.1965	523
0.010439	0.039126	0.082128	0.063269	0.18115	0.21331	0.058832	0.12759	0.17246	0.10316	0.045203	0.013694	0.0060656	0.014861	0.014625	0.010503	0.013373	0.21331	0.12995	0.070315	-0.059633	0.033722	0.16119	0.24758	0.37426	0.53382	0.60804	0.35938	0.16516	0.65243	0.57634	0.4698	0.034443	0.053639	0.0144	0.097206	0.12405	0.03121	0.067834	0.092379	0.055266	0.019571	0.0082138	0.0034398	0.0054987	0.0083813	0.0052553	0.006412	0.24181	0.27012	0.25613	0.2577	-0.1405	0.13951	-0.13417	0.12674	0.042102	0.14102	0.13825	0.12893	0.12871	-0.1313	0.017271	-0.13615	-0.13063	-0.049866	0.13643	0.14121	0.35623	0.18125	0.29717	0.27051	0.10049	-0.011415	0.05313	0.036821	1.7343	495.5
0.011436	0.037987	0.057255	0.095397	0.10458	0.011686	0.068926	0.23358	0.27092	0.16513	0.10033	0.04616	0.015268	0.015032	0.015254	0.011986	0.011037	0.27092	0.16414	0.086833	-0.07731	0.037436	0.1994	0.29386	0.42706	0.59083	0.68352	0.23438	0.17042	0.64213	0.59528	0.48691	0.0091598	0.043307	0.064174	0.061985	0.0070045	0.036655	0.12547	0.14562	0.089554	0.05363	0.024507	0.0066015	0.0039914	0.0052136	0.0052865	0.0035626	0.23316	0.26394	0.23274	0.24667	-0.12941	-0.12682	-0.057304	0.025647	0.016428	0.13793	0.12547	0.12473	0.1141	0.13147	0.14004	0.13689	-0.035456	-0.13521	-0.010033	-0.092875	0.40856	0.17911	0.38509	0.30742	0.13077	-0.0029007	0.12197	0.061908	1.6011	495
0.010545	0.057359	0.065324	0.13748	0.26419	0.20851	0.10936	0.10139	0.077935	0.097832	0.040541	0.030745	0.008041	0.0096623	0.010182	0.011718	0.010395	0.26419	0.16476	0.085876	-0.078881	0.035154	0.20268	0.30622	0.4557	0.64227	0.73689	0.17188	0.11376	0.57442	0.54419	0.53045	0.016587	0.035901	0.073044	0.14358	0.11461	0.058141	0.053823	0.042297	0.052605	0.021602	0.01352	0.0020221	0.0020235	0.0055319	0.0033201	0.0055574	0.25502	0.31131	0.27	0.28245	0.13616	0.098898	0.1391	0.11164	0.098688	0.13833	0.14022	0.11322	0.12428	0.13544	-0.12601	0.032356	-0.095617	0.082957	0.091763	0.1313	0.29303	0.18362	0.25608	0.24253	0.042749	-0.020656	0.015698	0.0081112	1.6478	440
0.0087003	0.12987	0.11797	0.059802	0.047554	0.067243	0.099133	0.14047	0.13731	0.043691	0.065874	0.021869	0.014443	0.011418	0.0042797	0.0084574	0.025633	0.14047	0.10677	0.057141	-0.049633	0.028008	0.13744	0.2272	0.36809	0.55192	0.59837	0.375	0.089786	0.35252	0.55164	0.56005	0.011043	0.085124	0.031726	0.026281	0.036165	0.054814	0.074549	0.075027	0.023186	0.034936	0.011611	0.0035401	0.0022043	0.00011688	0.0020401	0.010562	0.21807	0.24124	0.2445	0.23613	0.13661	-0.075593	0.14097	0.092725	0.12402	0.092198	0.14047	0.10544	0.1406	0.14138	0.14002	0.13531	0.030952	-0.038345	0.12806	-0.056059	0.33788	0.19959	0.31062	0.27814	0.080079	0.00043153	0.047078	0.036099	1.5942	453
0.016308	0.041237	0.11575	0.072885	0.10826	0.1808	0.24614	0.26243	0.25991	0.24505	0.20819	0.15126	0.022906	0.011466	0.0046646	0.0074024	0.0093003	0.26243	0.26403	0.1252	-0.13884	0.062737	0.28934	0.34743	0.41426	0.4838	0.53493	0.26562	0.17076	1.1244	1.108	1.0543	0.0017851	0.061615	0.038767	0.058548	0.096059	0.13212	0.14165	0.13991	0.13261	0.11526	0.08107	0.01387	0.0023625	0.002252	0.0030176	0.0053957	0.27306	0.32841	0.27765	0.30059	0.087936	0.13665	0.13771	0.11739	0.13912	0.12636	0.11965	0.12121	0.11666	0.090848	0.1282	-0.076726	0.12294	-0.14049	0.13551	-0.017903	0.087221	-0.070255	0.11618	0.043465	-0.015951	-0.043112	-0.013819	-0.034856	1.8659	467.5
0.017146	0.12601	0.24468	0.21133	0.21797	0.18583	0.14664	0.22454	0.2072	0.21345	0.16362	0.068706	0.15167	0.022956	0.014103	0.016566	0.018038	0.24468	0.20132	0.088493	-0.11283	0.060138	0.22248	0.27168	0.32929	0.3903	0.43608	0.46875	0.12416	0.60205	0.94601	1.0554	0.052266	0.090433	0.075569	0.080884	0.093546	0.083533	0.12706	0.11444	0.12445	0.098025	0.020468	0.080555	0.0069114	0.0080321	0.0060611	0.0056983	0.2822	0.34255	0.26565	0.3014	0.13495	0.14134	-0.036962	-0.10991	0.13259	-0.050216	-0.037728	0.093419	0.039818	0.016814	0.12187	0.13955	-0.14014	0.045589	0.012084	0.096281	-0.014824	-0.015031	-0.062905	-0.007598	-0.048698	-0.050755	-0.046901	-0.044368	2.0418	742.5
0.013172	0.045389	0.088008	0.10598	0.076107	0.08281	0.10549	0.20658	0.25598	0.22024	0.23472	0.16968	0.031724	0.011814	0.013519	0.014048	0.016116	0.25598	0.22115	0.12301	-0.098138	0.051749	0.25184	0.32643	0.41925	0.52314	0.60128	0.1875	0.24436	0.83273	0.96965	1.0633	0.024073	0.012134	0.057156	0.041007	0.044572	0.060312	0.11149	0.13875	0.11787	0.12537	0.091512	0.026	0.0063241	0.0040541	0.0051825	0.0055039	0.275	0.31033	0.27787	0.29295	0.14129	0.12831	0.12066	0.12181	0.12306	0.057908	0.11985	0.11475	0.13004	0.13252	0.12069	-0.13046	0.12969	-0.075254	0.033513	0.12469	0.12336	-0.057813	0.076765	0.04537	-0.013501	-0.037592	-0.02074	-0.032065	2.0786	371
0.010617	0.073324	0.094667	0.093535	0.11306	0.15489	0.18431	0.23653	0.22262	0.11883	0.076517	0.039926	0.008028	0.0030535	0.0082304	0.011739	0.010993	0.23653	0.19901	0.10472	-0.094285	0.038419	0.24051	0.35082	0.50486	0.69303	0.80375	0.20312	0.30109	0.59792	0.72947	0.76604	0.043961	0.050617	0.057034	0.061402	0.08233	0.099393	0.1267	0.11861	0.064374	0.041283	0.021357	0.0023422	0.001841	0.0021729	0.0027169	0.001074	0.27521	0.32309	0.27764	0.29653	0.016225	0.13117	0.0031604	0.11245	0.13856	0.12075	0.12887	0.13563	0.11533	0.12021	0.13066	0.12103	0.010485	-0.12539	-0.13391	-0.045869	0.21657	0.073086	0.17457	0.15173	0.0048407	-0.038412	-0.01323	-0.020759	1.9495	272
0.0068509	0.057873	0.080381	0.14014	0.091185	0.044587	0.046306	0.10058	0.10805	0.034275	0.024078	0.013169	0.016624	0.015594	0.013527	0.014702	0.014163	0.14014	0.09657	0.048508	-0.048062	0.018675	0.13478	0.26145	0.49083	0.80098	0.716	0.29688	0.19901	0.38383	0.39995	0.40749	0.041779	0.070327	0.075481	0.049769	0.023653	0.029352	0.053345	0.057446	0.021211	0.012776	0.0070378	0.0043067	0.002964	0.0025911	0.0080078	0.0058152	0.23482	0.24681	0.24087	0.24178	0.1175	-0.13118	0.12226	0.10669	0.14107	-0.12658	0.14134	0.1382	-0.0075887	0.14076	0.13177	0.054563	-0.121	-0.0033998	0.10904	-0.093486	0.3953	0.28513	0.44968	0.37201	0.096387	0.041179	0.15474	0.09201	1.4503	326.5
0.012434	0.051962	0.094814	0.14715	0.1535	0.12053	0.1599	0.22032	0.23547	0.18805	0.10789	0.12734	0.03277	0.0087473	0.021515	0.0059341	0.013971	0.23547	0.22776	0.1054	-0.12236	0.049262	0.26193	0.34621	0.45315	0.5748	0.66465	0.1875	0.1054	0.75882	0.7732	0.83931	0.012189	0.050593	0.079436	0.082076	0.06731	0.085893	0.12101	0.12495	0.099825	0.062786	0.068098	0.017808	0.00049532	0.0093373	0.0022779	0.0066019	0.23543	0.27788	0.2396	0.25742	-0.13382	0.13368	0.11956	0.13115	0.08069	0.12553	0.099624	0.14072	0.14021	0.041519	0.13098	0.11172	0.036366	-0.11798	0.10467	-0.0039783	0.21509	0.038566	0.255	0.15901	0.028505	-0.033741	0.046965	-0.0030878	1.9271	564
0.012445	0.052107	0.047393	0.084725	0.083652	0.16579	0.22544	0.3132	0.2569	0.13908	0.10888	0.010128	0.010486	0.0081065	0.0078716	0.012345	0.0083836	0.3132	0.19028	0.11343	-0.076847	0.039083	0.22917	0.33202	0.4747	0.64825	0.75282	0.25	0.074984	0.72821	0.62464	0.63807	0.029574	0.028455	0.02052	0.050088	0.095977	0.12833	0.1718	0.14693	0.07919	0.059832	0.0050101	0.002355	0.0016983	0.0047372	0.0012161	0.0058497	0.26991	0.30537	0.26456	0.28401	-0.098836	-0.1413	0.14007	0.017274	0.046253	0.062184	0.10107	0.057584	0.061926	0.098994	-0.099151	-0.010267	0.10353	0.088048	-0.0022749	-0.074092	0.24141	0.057103	0.14135	0.14206	0.017358	-0.040126	-0.01573	-0.020513	1.8921	495
0.015503	0.040165	0.049629	0.057263	0.039529	0.22724	0.31174	0.31504	0.2705	0.22865	0.10605	0.16559	0.014814	0.018005	0.010601	0.017581	0.014772	0.31504	0.25881	0.14179	-0.11702	0.053178	0.29313	0.37586	0.4777	0.59063	0.67611	0.17188	0.23922	0.86673	0.59614	0.54057	0.027649	0.038624	0.030948	0.020965	0.12055	0.18029	0.17141	0.15076	0.12294	0.057295	0.088439	0.0080805	0.003586	0.0021047	0.0047108	0.0081299	0.23632	0.31494	0.24207	0.27381	-0.097094	-0.11011	0.11816	0.14134	0.14102	0.047111	0.11033	0.083656	0.12431	0.11859	0.13255	0.10741	-0.014973	-0.13183	-0.13608	0.097302	0.3066	0.06117	0.20085	0.17971	0.080898	-0.040997	0.019017	-0.0022679	1.933	467.5
0.009842	0.10282	0.21283	0.18477	0.11897	0.047981	0.063947	0.077965	0.094929	0.042446	0.013875	0.023875	0.0082906	0.024537	0.020209	0.010172	0.010372	0.21283	0.13727	0.075216	-0.062059	0.033599	0.1704	0.26211	0.39676	0.5665	0.64481	0.32812	0.10225	0.435	0.31012	0.40306	0.062296	0.11572	0.1012	0.066268	0.027669	0.036237	0.04161	0.050411	0.022558	0.0028291	0.013389	0.0038733	0.004773	0.0035938	0.010834	0.002153	0.25268	0.31879	0.25408	0.27873	0.0080105	0.11115	0.10267	0.084298	0.049808	0.066627	0.13344	0.13973	0.13873	0.016095	-0.12202	0.14116	0.13823	0.081094	-0.13172	0.14135	0.32088	0.2704	0.29566	0.30475	0.031375	0.0089481	0.016752	0.027607	1.4993	522.5
0.0091009	0.022746	0.02588	0.077703	0.060507	0.090874	0.1689	0.19054	0.19144	0.15095	0.11608	0.016157	0.011202	0.0067881	0.0090874	0.010353	0.015585	0.19144	0.14738	0.06735	-0.080032	0.032517	0.18415	0.28694	0.43972	0.63365	0.71636	0.28125	0.16676	0.71591	0.7334	0.78758	0.01141	0.013727	0.024434	0.03349	0.048258	0.090881	0.10241	0.10323	0.081601	0.063051	0.0064726	0.0046419	0.002172	0.0019709	0.0015714	0.0062122	0.27279	0.29391	0.26806	0.28059	0.0040591	0.14121	-0.090416	0.091103	0.13971	0.12343	0.12478	0.12092	0.11791	0.11227	0.11335	0.045494	-0.045807	0.11557	-0.14138	0.1405	0.24732	0.11339	0.2746	0.20514	0.026439	-0.018392	0.035995	0.0072979	1.87	440
0.012904	0.033309	0.093031	0.091504	0.13931	0.16401	0.23396	0.18541	0.22253	0.2628	0.19844	0.084439	0.013221	0.013392	0.012079	0.011998	0.010518	0.2628	0.22723	0.12129	-0.10594	0.048442	0.2622	0.34887	0.45959	0.58622	0.67898	0.25	0.3188	0.99335	1.009	1.0886	0.011252	0.011745	0.048641	0.074031	0.089822	0.12835	0.098504	0.12069	0.13941	0.10531	0.05113	0.0048998	0.0048615	0.006038	0.0025425	0.0054325	0.27744	0.31612	0.2772	0.29558	-0.097967	-0.11943	0.13845	0.13879	0.1028	0.10092	0.13914	0.11398	0.14105	0.14051	0.0084456	-0.14121	0.14105	-0.13185	0.07815	-0.14124	0.14277	-0.055771	0.11129	0.061166	-0.005842	-0.045575	-0.013085	-0.032523	1.8945	715
0.015844	0.052026	0.054459	0.032942	0.033465	0.1299	0.26382	0.29478	0.23444	0.26201	0.31553	0.22962	0.058204	0.010087	0.026399	0.018728	0.0061538	0.31553	0.25342	0.13489	-0.11853	0.059133	0.281	0.34545	0.42143	0.50245	0.56356	0.35938	0.21654	0.88222	0.83949	0.87073	0.0095381	0.027885	0.0056923	0.0038169	0.076654	0.14062	0.15667	0.12505	0.14093	0.16973	0.12179	0.032941	0.0031378	0.0047289	0.0097152	0.0035878	0.23121	0.28714	0.2328	0.25813	0.077569	-0.0075125	0.026967	-0.13883	0.029335	0.13506	0.13866	0.13421	0.12386	0.1238	0.14124	0.067898	-0.016715	0.023862	0.021927	0.088963	0.16409	-0.067795	0.098917	0.060675	0.030158	-0.040036	0.011631	-0.019367	2.0079	261.5
0.016713	0.11779	0.092285	0.13717	0.22558	0.17348	0.24058	0.26205	0.19775	0.14862	0.1024	0.1891	0.04041	0.016053	0.029423	0.0073503	0.012927	0.26205	0.24269	0.13965	-0.10304	0.068498	0.26132	0.30303	0.34921	0.39533	0.42638	0.29688	0.2113	0.35538	0.38893	0.79021	0.061041	0.035946	0.07185	0.1319	0.091923	0.13936	0.13985	0.10592	0.080774	0.054775	0.10501	0.020954	0.0049854	0.0070146	0.0024744	0.0010526	0.24437	0.32754	0.26311	0.28565	-0.021235	0.10752	0.11908	0.037249	0.10149	0.04569	0.13348	0.12908	0.11158	0.13059	0.087544	0.12525	-0.036428	0.062943	0.11846	-0.086656	-0.050188	-0.042362	-0.04294	-0.013972	-0.047224	-0.043724	-0.044391	-0.038813	1.9111	185.5
0.014799	0.037315	0.065841	0.13412	0.13285	0.21244	0.2254	0.20009	0.19113	0.16959	0.15633	0.08324	0.027782	0.016438	0.012114	0.019737	0.013333	0.2254	0.21774	0.078458	-0.13929	0.047201	0.25255	0.33952	0.45174	0.58113	0.67456	0.3125	0.27045	0.63793	0.43921	0.62251	0.014766	0.031653	0.071446	0.071939	0.11267	0.12626	0.12355	0.12682	0.11637	0.10709	0.064328	0.012373	0.0064038	0.0013251	0.010747	0.0029231	0.30228	0.36912	0.27778	0.32367	-0.11043	-0.1332	0.13574	0.11589	0.14139	0.078351	-0.0059965	-0.050252	-0.12181	-0.065973	-0.10834	0.13699	-0.041056	-0.088431	-0.066858	-0.093826	-0.12089	-0.093998	-0.061313	-0.067669	-0.047184	-0.048175	-0.04597	-0.046023	1.7848	96
0.012463	0.10583	0.1666	0.14927	0.081105	0.18032	0.10687	0.1234	0.17113	0.19422	0.23096	0.12943	0.02659	0.016775	0.011514	0.015774	0.010866	0.23096	0.2239	0.091444	-0.13245	0.041344	0.26665	0.37781	0.52877	0.70966	0.82641	0.25	0.15801	0.58774	0.3942	0.40166	0.061199	0.092267	0.081267	0.053643	0.098095	0.060695	0.079385	0.094662	0.11261	0.12888	0.07123	0.016427	0.010888	0.0039371	0.010835	0.0041955	0.32018	0.37132	0.28884	0.33291	-0.053339	0.090405	0.10961	-0.04856	0.11046	0.064411	-0.032858	0.091733	0.044805	0.082371	0.097332	-0.13333	0.018662	0.034391	0.0099461	-0.10214	-0.091524	-0.1354	-0.089001	-0.089149	-0.045867	-0.045188	-0.046728	-0.046721	1.935	266.5
0.012149	0.23361	0.20097	0.16638	0.129	0.20888	0.14008	0.13736	0.1442	0.015967	0.031213	0.075424	0.014033	0.0088867	0.01303	0.014473	0.023233	0.23361	0.21077	0.11479	-0.095982	0.039539	0.25326	0.36525	0.51992	0.70749	0.82225	0.15625	0.1694	0.45321	0.53236	0.491	0.14424	0.11464	0.089393	0.069614	0.11091	0.074319	0.075633	0.076668	0.0030066	0.021353	0.040202	0.0078421	0.0019676	0.001695	0.0066121	0.007528	0.15606	0.25766	0.1954	0.21328	-0.0059267	0.060163	0.12525	0.11994	0.13981	0.1409	0.096813	0.13824	0.095201	-0.14137	0.13504	0.080819	0.023283	0.13226	0.095936	-0.067018	0.2683	0.20571	0.37221	0.30642	0.057336	0.02329	0.11025	0.078944	1.6631	429
0.010113	0.042832	0.066784	0.070716	0.15145	0.11777	0.19342	0.20884	0.15563	0.06239	0.09283	0.0051194	0.0034662	0.011641	0.0056982	0.016268	0.013574	0.20884	0.14287	0.07888	-0.063988	0.034669	0.17624	0.26774	0.40054	0.5668	0.64883	0.35938	0.16168	0.62109	0.61725	0.52027	0.0026069	0.016755	0.037597	0.081466	0.061348	0.10972	0.094395	0.091556	0.035402	0.049235	0.001347	0.00050692	0.0064522	0.0022769	0.0032577	0.0025909	0.26847	0.29455	0.26772	0.27925	0.069873	-0.13827	0.13826	0.12385	0.14138	0.065596	-0.040307	0.031946	0.065308	0.14129	-0.14141	0.051112	0.080512	-0.029692	0.028415	-0.055283	0.21616	0.063368	0.17244	0.14609	0.013783	-0.036898	0.0011771	-0.013886	1.8873	331.5
